City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Tezu,IN,2021-04-06 21:26:55,27.9167,96.1667,71.44,30,13,5.08
292,Pilot Butte,CA,2021-04-06 21:26:56,50.4668,-104.4178,62.6,17,0,11.5
293,Parakou,BJ,2021-04-06 21:26:56,9.3372,2.6303,91.09,24,85,3.78
294,Tashkent,UZ,2021-04-06 21:26:57,41.2646,69.2163,48.2,76,7,4.61
295,Zhezkazgan,KZ,2021-04-06 21:26:57,47.8043,67.7144,45.48,82,72,6.26
296,Kruisfontein,ZA,2021-04-06 21:26:57,-34.0033,24.7314,57.99,94,43,5.08
297,Sambava,MG,2021-04-06 21:26:58,-14.2667,50.1667,78.21,85,100,4.54
298,Port Hardy,CA,2021-04-06 21:26:58,50.6996,-127.4199,48.2,71,75,10.36
299,Bentiu,SS,2021-04-06 21:26:58,9.2333,29.8333,87.89,9,40,4.59
300,San Cristobal,VE,2021-04-06 21:26:59,7.7669,-72.225,87.8,48,40,11.5
301,Svetlogorsk,BY,2021-04-06 21:26:59,52.6333,29.7333,34.59,93,100,1.19
302,Obihiro,JP,2021-04-06 21:26:59,42.9172,143.2044,32.45,75,100,0.96
303,Wanlaweyn,SO,2021-04-06 21:27:00,2.6185,44.8938,81.55,67,4,10.94
304,Yarensk,RU,2021-04-06 21:27:00,62.1675,49.0916,34.47,92,81,8.95
305,Port Hedland,AU,2021-04-06 21:27:01,-20.3167,118.5667,71.6,68,7,8.05
306,Akyab,MM,2021-04-06 21:27:01,20.15,92.9,77.56,78,0,2.86
307,Ostrovnoy,RU,2021-04-06 21:27:01,68.0531,39.5131,31.19,86,100,17.16
308,Luwuk,ID,2021-04-06 21:27:02,-0.9516,122.7875,77.95,81,15,2.17
309,Padang,ID,2021-04-06 21:27:02,-0.9492,100.3543,75.2,94,20,3.44
310,Airai,TL,2021-04-06 21:27:03,-8.9266,125.4092,59.77,85,78,0.98
311,Beloha,MG,2021-04-06 21:27:03,-25.1667,45.05,70.57,77,52,8.03
312,Saryg-Sep,RU,2021-04-06 21:27:04,51.5,95.6,28.63,90,5,3.83
313,Kloulklubed,PW,2021-04-06 21:27:04,7.0419,134.2556,77.0,94,75,3.44
314,Changji,CN,2021-04-06 21:27:04,44.0167,87.3167,50.0,50,0,8.95
315,Kalmunai,LK,2021-04-06 21:27:05,7.4167,81.8167,77.2,81,41,1.12
316,Mount Gambier,AU,2021-04-06 21:27:05,-37.8333,140.7667,46.4,100,75,3.44
317,Hualmay,PE,2021-04-06 21:27:05,-11.0964,-77.6139,73.9,74,94,10.18
318,Mayo,US,2021-04-06 21:27:06,38.8876,-76.5119,70.0,48,1,9.22
319,Huarmey,PE,2021-04-06 21:27:07,-10.0681,-78.1522,75.49,73,96,11.34
320,Battle Creek,US,2021-04-06 21:23:20,42.3212,-85.1797,78.8,34,20,13.8
321,Bundaberg,AU,2021-04-06 21:23:16,-24.85,152.35,69.8,88,75,6.91
322,Jega,NG,2021-04-06 21:27:07,12.2175,4.3792,86.49,13,1,1.95
323,Changping,CN,2021-04-06 21:27:08,40.2186,116.2197,54.0,87,0,4.47
324,Pismo Beach,US,2021-04-06 21:27:08,35.1428,-120.6413,66.0,63,1,18.41
325,Vao,NC,2021-04-06 21:27:08,-22.6667,167.4833,75.61,65,90,15.41
326,Rawson,AR,2021-04-06 21:27:09,-43.3002,-65.1023,66.74,86,100,10.25
327,Plettenberg Bay,ZA,2021-04-06 21:27:09,-34.0527,23.3716,63.48,76,85,5.01
328,Paamiut,GL,2021-04-06 21:27:09,61.994,-49.6678,32.31,99,100,2.39
329,Rincon,US,2021-04-06 21:27:10,32.296,-81.2354,84.0,22,1,10.36
330,Rio Gallegos,AR,2021-04-06 21:26:05,-51.6226,-69.2181,53.6,82,40,20.71
331,Tera,NE,2021-04-06 21:27:10,14.0078,0.7531,91.72,6,100,6.53
332,Ixtapa,MX,2021-04-06 21:27:11,20.7,-105.2,82.4,65,20,14.97
333,Mandalgovi,MN,2021-04-06 21:27:11,45.7625,106.2708,37.99,32,19,5.46
334,Luau,AO,2021-04-06 21:27:11,-10.7073,22.2247,65.37,90,25,2.21
335,Vila Franca Do Campo,PT,2021-04-06 21:27:12,37.7167,-25.4333,59.0,94,40,4.61
336,Te Anau,NZ,2021-04-06 21:27:07,-45.4167,167.7167,49.1,85,27,0.78
337,Vostochnyy,RU,2021-04-06 21:27:12,55.8167,37.8667,42.8,75,0,6.71
338,Havre-Saint-Pierre,CA,2021-04-06 21:27:13,50.2334,-63.5986,50.0,71,90,19.57
339,Pemba,MZ,2021-04-06 21:27:13,-12.974,40.5178,78.01,83,20,6.91
340,Westerland,DE,2021-04-06 21:27:14,54.9079,8.3033,37.4,70,20,20.71
341,Yei,SS,2021-04-06 21:27:14,4.095,30.6779,68.14,91,100,3.44
342,Buraydah,SA,2021-04-06 21:27:15,26.326,43.975,73.4,20,0,6.91
343,Maralal,KE,2021-04-06 21:27:15,1.0968,36.698,60.8,82,28,7.16
344,Astana,KZ,2021-04-06 21:27:15,51.1801,71.446,33.8,93,40,6.71
345,Reinheim,DE,2021-04-06 21:27:16,49.8269,8.8361,36.0,67,100,10.02
346,Pekalongan,ID,2021-04-06 21:27:16,-6.8886,109.6753,78.85,86,100,4.61
347,Alta Floresta,BR,2021-04-06 21:27:17,-9.8756,-56.0861,87.8,70,40,3.44
348,Healdsburg,US,2021-04-06 21:27:17,38.6105,-122.8692,66.99,63,20,4.61
349,La Ronge,CA,2021-04-06 21:27:17,55.1001,-105.2842,50.0,37,65,6.91
350,Rajula,IN,2021-04-06 21:27:18,21.05,71.4333,81.72,38,0,9.66
351,Stege,DK,2021-04-06 21:27:18,54.987,12.2846,37.99,79,71,1.99
352,Zyryanovsk,KZ,2021-04-06 21:27:19,49.7386,84.2719,33.19,99,100,0.63
353,Port Lincoln,AU,2021-04-06 21:27:19,-34.7333,135.8667,62.76,82,0,7.87
354,Grindavik,IS,2021-04-06 21:27:20,63.8424,-22.4338,24.8,68,0,4.61
355,San Felipe,VE,2021-04-06 21:27:20,10.3399,-68.7425,81.01,75,87,4.63
356,Lompoc,US,2021-04-06 21:26:37,34.6391,-120.4579,61.0,67,92,19.57
357,Minab,IR,2021-04-06 21:27:20,27.1467,57.0801,71.6,78,0,6.91
358,Ahuimanu,US,2021-04-06 21:27:21,21.4447,-157.8378,78.8,53,75,12.66
359,Basco,PH,2021-04-06 21:27:21,20.4487,121.9702,73.22,74,100,21.32
360,Limulunga,ZM,2021-04-06 21:27:22,-15.0969,23.1376,68.11,52,45,6.46
361,Pulandian,CN,2021-04-06 21:27:22,39.3953,121.9669,48.2,53,0,8.95
362,Arman,RU,2021-04-06 21:27:23,59.7,150.1667,10.9,82,22,6.55
363,Okha,RU,2021-04-06 21:27:23,53.5739,142.9478,27.03,94,100,18.68
364,Haines Junction,CA,2021-04-06 21:27:24,60.7522,-137.5108,19.4,42,100,8.05
365,Ebbw Vale,GB,2021-04-06 21:27:24,51.7771,-3.2079,34.0,73,42,10.67
366,Kaitong,CN,2021-04-06 21:27:25,44.8135,123.15,30.4,21,0,6.71
367,Champerico,GT,2021-04-06 21:27:25,14.3,-91.9167,89.6,66,40,9.22
368,Soyo,AO,2021-04-06 21:27:26,-6.1349,12.3689,79.5,85,100,1.43
369,Koumac,NC,2021-04-06 21:27:26,-20.5667,164.2833,76.14,66,100,5.5
370,Penalva,BR,2021-04-06 21:22:58,-3.2942,-45.1736,80.96,74,66,2.06
371,Itarema,BR,2021-04-06 21:27:27,-2.9248,-39.9167,80.78,76,100,13.22
372,Abu Dhabi,AE,2021-04-06 21:27:27,24.4667,54.3667,73.4,83,0,6.91
373,Mersing,MY,2021-04-06 21:27:27,2.4312,103.8405,80.6,89,99,3.44
374,Mecca,SA,2021-04-06 21:22:30,21.4267,39.8261,80.71,43,1,3.78
375,Shelburne,CA,2021-04-06 21:27:28,44.0787,-80.2041,57.99,32,100,3.0
376,Takapau,NZ,2021-04-06 21:27:28,-40.0333,176.35,60.01,87,0,5.01
377,Port-Gentil,GA,2021-04-06 21:27:28,-0.7193,8.7815,77.0,94,20,4.61
378,Cozumel,MX,2021-04-06 21:27:29,20.5083,-86.9458,80.6,61,90,12.66
379,Chicama,PE,2021-04-06 21:27:29,-7.8447,-79.1469,69.8,88,40,10.36
380,Stevens Point,US,2021-04-06 21:27:30,44.5236,-89.5746,75.2,46,75,11.5
381,Karratha,AU,2021-04-06 21:27:30,-20.7377,116.8463,80.08,56,2,6.35
382,Tautira,PF,2021-04-06 21:27:31,-17.7333,-149.15,86.0,54,20,8.05
383,Beroroha,MG,2021-04-06 21:27:31,-21.6667,45.1667,70.9,57,0,2.95
384,Bonavista,CA,2021-04-06 21:27:31,48.6499,-53.1147,37.4,100,100,2.3
385,Alice Springs,AU,2021-04-06 21:27:32,-23.7,133.8833,59.0,77,7,5.75
386,Biak,ID,2021-04-06 21:27:32,-0.9131,122.8766,76.71,79,14,2.01
387,Mao,ES,2021-04-06 21:27:33,39.8885,4.2658,53.6,66,20,13.8
388,Burgeo,CA,2021-04-06 21:27:33,47.6167,-57.6152,42.21,95,100,14.09
389,Bakel,SN,2021-04-06 21:27:34,14.905,-12.4568,94.48,9,0,6.55
390,Panacan,PH,2021-04-06 21:27:34,9.2463,118.4082,80.6,83,20,4.61
391,Salina Cruz,MX,2021-04-06 21:27:35,16.1667,-95.2,87.08,47,100,7.9
392,Nouakchott,MR,2021-04-06 21:24:04,18.0858,-15.9785,75.2,60,0,16.11
393,Stepnyak,KZ,2021-04-06 21:27:35,52.8339,70.7803,30.42,95,86,8.01
394,Udachnyy,RU,2021-04-06 21:27:35,66.4167,112.4,17.96,95,100,5.14
395,Matara,LK,2021-04-06 21:27:36,5.9485,80.5353,75.78,89,23,5.88
396,Vradiyivka,UA,2021-04-06 21:27:36,47.862,30.5919,41.31,86,77,9.15
397,Verkhnyaya Inta,RU,2021-04-06 21:27:37,65.9811,60.3094,25.47,83,74,6.85
398,Bad Freienwalde,DE,2021-04-06 21:27:37,52.7873,14.0304,35.01,73,84,11.36
399,Dekar,BW,2021-04-06 21:27:38,-21.5333,21.9333,75.85,41,99,10.85
400,Otane,NZ,2021-04-06 21:27:38,-39.8833,176.6333,63.0,76,2,4.0
401,Mercedes,AR,2021-04-06 21:27:38,-34.6515,-59.4307,82.0,75,6,1.99
402,Coron,PH,2021-04-06 21:27:39,11.9986,120.2043,76.48,86,100,2.17
403,Inverness,GB,2021-04-06 21:27:39,57.4791,-4.224,35.01,64,30,10.36
404,Luang Prabang,LA,2021-04-06 21:27:40,19.8856,102.1347,69.44,98,99,0.56
405,Asau,RO,2021-04-06 21:27:40,46.4333,26.4,41.0,54,100,0.4
406,Port Blair,IN,2021-04-06 21:27:41,11.6667,92.75,80.08,77,81,4.07
407,Labuan,MY,2021-04-06 21:27:00,5.2767,115.2417,78.8,94,20,3.44
408,Xapuri,BR,2021-04-06 21:27:41,-10.6517,-68.5044,80.6,78,75,6.91
409,Kedrovoye,RU,2021-04-06 21:27:42,57.1576,60.5698,26.6,86,0,2.48
410,Vestmannaeyjar,IS,2021-04-06 21:27:42,63.4427,-20.2734,31.23,51,76,4.41
411,Kwekwe,ZW,2021-04-06 21:27:43,-18.9281,29.8149,63.16,60,0,11.9
412,Ahipara,NZ,2021-04-06 21:27:43,-35.1667,173.1667,64.8,73,100,8.43
413,Bonthe,SL,2021-04-06 21:27:43,7.5264,-12.505,80.31,82,23,3.62
414,Kontagora,NG,2021-04-06 21:27:44,10.3999,5.4695,87.57,19,3,3.22
415,Reze,FR,2021-04-06 21:27:44,47.1814,-1.5497,39.2,60,0,3.44
416,Carmelo,UY,2021-04-06 21:27:44,-33.9892,-58.2856,75.2,83,0,11.5
417,Abalak,RU,2021-04-06 21:27:45,58.1286,68.5944,30.34,93,26,7.92
418,Pitimbu,BR,2021-04-06 21:27:45,-7.4706,-34.8086,80.6,78,0,10.36
419,Dawlatabad,AF,2021-04-06 21:27:45,36.4141,64.9053,56.16,48,2,2.1
420,Saint-Pierre,RE,2021-04-06 21:27:46,-21.3393,55.4781,78.8,69,0,5.75
421,Duku,NG,2021-04-06 21:27:46,11.2361,4.9073,92.16,16,0,2.66
422,Payo,ID,2021-04-06 21:27:46,-3.7508,103.6372,71.13,85,95,1.92
423,Naifaru,MV,2021-04-06 21:27:47,5.4444,73.3657,82.9,69,98,7.25
424,Saint-Francois,FR,2021-04-06 21:27:47,46.4154,3.9054,37.4,48,0,6.91
425,Weligama,LK,2021-04-06 21:27:47,5.9667,80.4167,75.83,88,29,6.08
426,Nata,PA,2021-04-06 21:27:48,8.3333,-80.5167,89.6,51,40,19.57
427,Buin,CL,2021-04-06 21:27:48,-33.7333,-70.75,77.0,44,0,5.75
428,Sloboda,RU,2021-04-06 21:27:48,51.1421,40.3021,41.99,78,11,7.14
429,La Sarre,CA,2021-04-06 21:27:49,48.8002,-79.1996,49.41,38,100,6.8
430,Bay Roberts,CA,2021-04-06 21:27:49,47.5999,-53.2648,39.0,99,100,5.01
431,Melfi,IT,2021-04-06 21:27:49,40.9965,15.6514,50.0,93,90,34.52
432,Arawa,PG,2021-04-06 21:27:50,-6.2132,155.5367,79.23,87,100,1.34
433,Maniwaki,CA,2021-04-06 21:27:50,46.3834,-75.966,59.0,18,70,2.3
434,Palana,RU,2021-04-06 21:27:50,59.1167,159.9667,16.32,91,100,5.86
435,Nanortalik,GL,2021-04-06 21:27:51,60.1432,-45.2371,34.97,98,100,7.81
436,Clyde River,CA,2021-04-06 21:27:51,70.4692,-68.5914,12.2,67,20,13.8
437,Necochea,AR,2021-04-06 21:27:51,-38.5473,-58.7368,79.0,60,9,10.0
438,Lac Du Bonnet,CA,2021-04-06 21:27:52,50.2536,-96.0612,51.57,31,39,7.38
439,Svetlaya,RU,2021-04-06 21:27:52,46.5389,138.3297,36.01,75,100,6.26
440,Turayf,SA,2021-04-06 21:27:52,31.6725,38.6637,68.0,22,0,23.02
441,Ibra,OM,2021-04-06 21:27:53,22.6906,58.5334,73.38,40,0,1.28
442,Haapiti,PF,2021-04-06 21:27:53,-17.5667,-149.8667,86.0,54,20,8.05
443,Ust-Omchug,RU,2021-04-06 21:27:53,61.15,149.6333,-3.15,99,99,0.04
444,Qingyuan,CN,2021-04-06 21:27:54,23.7,113.0333,73.99,83,90,4.47
445,Kaeo,NZ,2021-04-06 21:27:54,-35.1,173.7833,64.0,83,100,5.99
446,Ciudad Bolivar,VE,2021-04-06 21:27:54,8.1222,-63.5497,87.96,51,100,9.71
447,Batemans Bay,AU,2021-04-06 21:27:55,-35.7167,150.1833,64.0,98,54,1.01
448,Itarantim,BR,2021-04-06 21:27:55,-15.6597,-40.0656,70.36,94,91,3.91
449,Dingle,PH,2021-04-06 21:27:55,10.9995,122.6711,74.26,90,91,6.8
450,Muli,MV,2021-04-06 21:27:56,2.9167,73.5667,83.55,62,100,4.9
451,Oriximina,BR,2021-04-06 21:24:24,-1.7656,-55.8661,83.93,71,100,3.47
452,Shizunai,JP,2021-04-06 21:27:09,42.3339,142.3669,35.58,74,100,9.8
453,Malakal,SS,2021-04-06 21:27:56,9.5334,31.6605,89.02,9,12,3.33
454,Tambacounda,SN,2021-04-06 21:27:57,13.7539,-13.7586,95.0,41,0,2.3
455,Ukiah,US,2021-04-06 21:27:57,39.1502,-123.2078,77.0,33,1,10.36
456,Sfantu Gheorghe,RO,2021-04-06 21:27:57,45.8667,25.7833,39.99,73,100,4.0
457,Bam,IR,2021-04-06 21:27:58,29.106,58.357,66.6,10,0,3.76
458,Boysun,UZ,2021-04-06 21:27:58,38.2061,67.1986,46.8,57,3,5.06
459,Soubre,CI,2021-04-06 21:27:59,5.7856,-6.6083,76.57,90,90,0.47
460,Santa Maria,BR,2021-04-06 21:24:02,-29.6842,-53.8069,80.6,54,0,4.61
461,Bedele,ET,2021-04-06 21:27:59,8.456,36.353,66.27,49,83,1.34
462,Urzhum,RU,2021-04-06 21:27:59,57.1141,49.9996,28.83,97,90,5.79
463,Craig,US,2021-04-06 21:28:00,40.5153,-107.5464,39.2,48,90,5.75
464,Varzea Da Palma,BR,2021-04-06 21:28:00,-17.5981,-44.7308,75.29,67,98,2.28
465,Orlovskiy,RU,2021-04-06 21:28:00,46.8714,42.0592,45.57,66,85,8.48
466,Ravar,IR,2021-04-06 21:28:01,31.2656,56.8055,63.64,12,0,3.6
467,Rockhampton,AU,2021-04-06 21:28:01,-23.3833,150.5,71.6,94,90,4.61
468,Grand Gaube,MU,2021-04-06 21:28:01,-20.0064,57.6608,77.0,94,40,6.91
469,Khomutovka,RU,2021-04-06 21:28:02,51.9207,34.5619,43.83,72,100,9.69
470,Los Llanos De Aridane,ES,2021-04-06 21:28:02,28.6585,-17.9182,66.2,77,0,4.61
471,Erzurum,TR,2021-04-06 21:28:02,40.0,41.5,35.6,80,40,3.44
472,Hambantota,LK,2021-04-06 21:28:03,6.1241,81.1185,75.2,100,40,3.44
473,Ulladulla,AU,2021-04-06 21:28:03,-35.35,150.4667,63.0,100,75,4.0
474,Qasigiannguit,GL,2021-04-06 21:28:04,68.8193,-51.1922,19.4,86,75,9.22
475,Finschhafen,PG,2021-04-06 21:23:10,-6.6024,147.8681,80.24,78,100,3.2
476,Florence,IT,2021-04-06 21:28:04,43.7667,11.25,44.6,45,40,13.8
477,Fereydun Kenar,IR,2021-04-06 21:28:05,36.6864,52.5225,53.83,87,1,4.21
478,Sinnamary,GF,2021-04-06 21:28:05,5.3833,-52.95,79.66,81,82,10.69
479,Nelson Bay,AU,2021-04-06 21:28:06,-32.7167,152.15,66.0,100,75,4.61
480,Tibati,CM,2021-04-06 21:28:06,6.4667,12.6333,80.11,31,91,3.29
481,Jaca,ES,2021-04-06 21:28:06,42.569,-0.5499,34.0,69,10,7.76
482,Talara,PE,2021-04-06 21:28:07,-4.5772,-81.2719,82.4,61,0,6.91
483,Dinghai,CN,2021-04-06 21:28:07,26.2847,119.7936,57.2,82,0,8.95
484,Naze,JP,2021-04-06 21:28:07,28.3667,129.4833,61.75,56,2,20.56
485,Bouza,NE,2021-04-06 21:28:08,14.4229,6.0428,85.73,11,60,4.25
486,Antalaha,MG,2021-04-06 21:28:08,-14.9003,50.2788,76.68,88,100,3.69
487,Asfi,MA,2021-04-06 21:28:08,32.2994,-9.2372,62.15,87,100,7.07
488,Lovozero,RU,2021-04-06 21:28:09,68.005,35.0117,19.78,95,71,7.94
489,Nome,US,2021-04-06 21:28:09,64.5011,-165.4064,12.2,52,1,7.23
490,Qaqortoq,GL,2021-04-06 21:28:10,60.7167,-46.0333,35.6,87,75,2.3
491,Kabalo,CD,2021-04-06 21:28:10,-6.05,26.9167,71.37,92,92,1.54
492,Raglan,NZ,2021-04-06 21:28:10,-37.8,174.8833,64.99,84,15,1.99
493,Freeport,US,2021-04-06 21:27:56,40.6576,-73.5832,66.99,16,1,10.36
494,Digras,IN,2021-04-06 21:28:11,20.1167,77.7167,87.46,14,1,2.68
495,Azare,NG,2021-04-06 21:28:11,11.6765,10.1948,84.61,13,60,7.29
496,Borogontsy,RU,2021-04-06 21:28:12,62.6683,131.1683,-21.53,100,90,1.63
497,Poway,US,2021-04-06 21:24:42,32.9628,-117.0359,75.0,43,1,9.22
498,Ridgecrest,US,2021-04-06 21:25:24,35.6225,-117.6709,80.6,9,1,4.61
499,Santiago Del Estero,AR,2021-04-06 21:28:12,-27.7951,-64.2615,81.32,64,81,8.88
500,Mulchen,CL,2021-04-06 21:28:13,-37.7167,-72.2333,59.0,88,90,2.3
501,Ilabaya,PE,2021-04-06 21:28:13,-17.4208,-70.5133,75.24,51,36,8.43
502,Rolla,US,2021-04-06 21:28:13,37.9514,-91.7713,78.01,43,90,14.97
503,Farafangana,MG,2021-04-06 21:28:13,-22.8167,47.8333,73.96,81,19,6.53
504,Tomatlan,MX,2021-04-06 21:28:14,19.9333,-105.25,88.23,33,0,10.87
505,Hirtshals,DK,2021-04-06 21:28:14,57.5881,9.9592,37.99,75,40,9.22
506,Muros,ES,2021-04-06 21:28:14,42.7762,-9.0603,52.0,65,1,20.36
507,Moose Factory,CA,2021-04-06 21:28:15,51.2585,-80.6094,41.0,81,90,2.3
508,Mazatlan,MX,2021-04-06 21:27:11,23.2167,-106.4167,82.4,54,1,13.8
509,Privolzhskiy,RU,2021-04-06 21:27:05,51.4,46.0333,36.0,86,100,5.99
510,Sao Sebastiao,BR,2021-04-06 21:28:16,-23.76,-45.4097,72.48,88,100,6.46
511,Pasni,PK,2021-04-06 21:28:16,25.2631,63.471,80.76,30,0,8.66
512,Laguna,US,2021-04-06 21:28:16,38.421,-121.4238,75.99,40,1,8.05
513,Majene,ID,2021-04-06 21:28:17,-3.5403,118.9707,78.12,80,96,4.74
514,Salym,RU,2021-04-06 21:28:17,60.0625,71.4789,31.62,96,100,11.88
515,Labuhan,ID,2021-04-06 21:28:17,-6.8844,112.2051,77.99,87,98,7.14
516,Asasa,ET,2021-04-06 21:28:18,7.1,39.2,55.29,79,25,4.21
517,Podosinovets,RU,2021-04-06 21:28:18,60.2776,47.0659,34.63,87,84,11.48
518,Inuvik,CA,2021-04-06 21:28:18,68.3499,-133.7218,1.4,60,100,5.75
519,Nola,IT,2021-04-06 21:28:19,40.922,14.5329,54.0,74,95,11.65
520,Tarko-Sale,RU,2021-04-06 21:28:19,64.9225,77.785,32.04,99,100,4.12
521,Dunedin,NZ,2021-04-06 21:28:20,-45.8742,170.5036,57.99,66,58,7.0
522,Vestmanna,FO,2021-04-06 21:28:20,62.1564,-7.1664,28.4,69,75,23.02
523,Francistown,BW,2021-04-06 21:28:20,-21.17,27.5079,67.98,50,0,18.68
524,Rexburg,US,2021-04-06 21:25:13,43.826,-111.7897,42.01,81,90,11.5
525,Boende,CD,2021-04-06 21:28:21,-0.2167,20.8667,71.78,95,85,1.57
526,Kamaishi,JP,2021-04-06 21:28:21,39.2667,141.8833,38.84,73,100,0.94
527,Gazanjyk,TM,2021-04-06 21:28:21,39.2446,55.5154,63.07,47,9,14.43
528,Pedro Ii,BR,2021-04-06 21:28:22,-4.4247,-41.4586,76.53,64,100,2.08
529,Xiongzhou,CN,2021-04-06 21:28:22,25.1167,114.3,65.26,81,82,3.31
530,Mehamn,NO,2021-04-06 21:28:22,71.0357,27.8492,33.8,69,75,20.71
531,Niceville,US,2021-04-06 21:28:23,30.5169,-86.4822,71.6,68,1,13.8
532,Gorontalo,ID,2021-04-06 21:28:23,0.5412,123.0595,73.45,93,16,3.2
533,Tumarbong,PH,2021-04-06 21:28:23,10.3766,119.4579,78.39,84,100,9.04
534,Deniliquin,AU,2021-04-06 21:28:24,-35.5333,144.9667,57.99,87,0,5.19
535,Buaran,ID,2021-04-06 21:28:24,-7.05,109.55,75.97,93,100,1.81
536,Batavia,US,2021-04-06 21:24:07,41.85,-88.3126,81.0,38,75,16.11
537,Pochutla,MX,2021-04-06 21:28:24,15.7432,-96.4661,88.0,62,90,11.5
538,Praya,CV,2021-04-06 21:28:25,14.9215,-23.5087,78.8,36,0,19.57
539,Barcelona,ES,2021-04-06 21:28:07,41.3888,2.159,57.99,72,75,8.05
540,Roma,US,2021-04-06 21:24:03,43.2128,-75.4557,61.0,18,1,12.66
541,Tabory,RU,2021-04-06 21:28:25,58.5198,64.5495,27.64,96,12,4.5
542,Faratsiho,MG,2021-04-06 21:28:26,-19.4,46.95,58.14,94,91,4.59
543,Sikonge,TZ,2021-04-06 21:28:26,-5.6333,32.7667,68.49,84,100,1.92
544,Yuzhno-Kurilsk,RU,2021-04-06 21:28:26,44.0306,145.8556,32.52,78,100,8.34
545,Pushkar,IN,2021-04-06 21:28:26,26.5,74.55,78.49,22,0,9.91
546,Owando,CG,2021-04-06 21:28:27,-0.4819,15.8999,74.46,88,42,3.42
547,Aguie,NE,2021-04-06 21:28:27,13.506,7.7786,86.23,12,2,6.38
548,Asheville,US,2021-04-06 21:25:32,35.6009,-82.554,75.2,25,1,8.08
549,San Quintin,MX,2021-04-06 21:28:28,30.4833,-115.95,66.15,62,87,19.06
550,Ternate,ID,2021-04-06 21:28:28,0.8,127.4,80.19,82,100,5.77
551,Aldan,RU,2021-04-06 21:28:28,58.6031,125.3894,-11.81,95,53,5.19
552,San Nicolas,PH,2021-04-06 21:28:29,18.1725,120.5953,71.6,83,20,1.14
553,Kemptville,CA,2021-04-06 21:28:29,45.0168,-75.641,60.01,20,85,2.3
554,El Porvenir,HN,2021-04-06 21:28:29,13.7617,-87.3458,98.6,53,75,9.22
555,Puerto Del Rosario,ES,2021-04-06 21:28:30,28.5004,-13.8627,66.2,59,20,5.75
556,Penzance,GB,2021-04-06 21:28:30,50.1186,-5.5371,46.0,49,20,23.02
557,Dawei,MM,2021-04-06 21:28:30,14.0833,98.2,74.48,90,46,3.0
